customer_id,age,customer_tenure_months,avg_watch_hours_per_week,avg_session_length_min,days_since_last_login,number_of_devices,number_of_support_tickets,monthly_price,discount_percent,subscription_plan,device_type_primary,payment_method,auto_renew_enabled,uses_offline_downloads,shared_account,watched_trending_content,engagement_level,satisfaction_rating,churn_score_hidden,churned
SV501040,23,5.2,8.1,16.2,2.2,4,2.0,12.99,10,Premium,Mobile,Credit Card,True,False,True,True,Low,Medium,10.46,Yes
SV503831,58,48.6,2.1,16.8,8.1,1,1.0,15.99,0,Premium,Tablet,Credit Card,True,False,True,True,Low,High,-4.86,No
SV502120,40,22.7,8.7,59.0,3.7,1,1.0,8.99,0,Basic,SmartTV,Debit Card,False,True,False,True,Medium,High,-16.0,No
SV501524,29,16.7,3.3,66.6,13.0,1,0.0,15.99,30,Basic,Mobile,Credit Card,True,False,True,False,Low,High,11.23,Yes
SV503403,46,3.5,13.9,47.3,1.9,4,0.0,8.99,0,Family,SmartTV,Credit Card,True,True,True,True,Medium,High,-3.96,No
SV502248,33,11.6,8.0,46.0,16.3,3,1.0,15.99,0,Premium,Tablet,PayPal,True,False,True,False,High,High,-31.51,No
SV500481,50,32.3,10.5,33.4,3.5,1,1.0,15.99,0,Basic,Mobile,Credit Card,True,False,False,True,Medium,High,-1.21,No
SV502823,23,25.1,8.3,62.3,5.6,5,1.0,15.99,10,Basic,Mobile,Credit Card,True,False,True,False,High,Medium,9.09,Yes
SV503263,52,5.1,12.8,46.4,27.3,1,0.0,19.99,0,Standard,Mobile,Gift Card,True,True,False,False,High,High,-6.33,No
SV501762,27,45.1,2.4,71.0,1.4,3,0.0,8.99,20,Basic,Mobile,Credit Card,True,True,False,False,Low,High,-7.34,No
SV503245,38,16.6,1.4,49.1,7.0,2,1.0,8.99,0,Standard,SmartTV,Gift Card,True,False,False,False,Low,High,12.77,Yes
SV503375,27,16.1,4.5,60.3,11.3,4,2.0,15.99,10,Standard,Mobile,Debit Card,True,False,False,True,Medium,High,-20.03,No
SV502935,16,4.7,12.3,81.6,3.8,1,0.0,8.99,20,Family,Mobile,Credit Card,False,True,False,True,High,High,-20.62,No
SV502937,50,18.1,4.4,33.9,1.6,3,0.0,15.99,20,Standard,Mobile,Credit Card,True,True,False,True,Low,,4.34,No
SV500405,31,27.1,6.9,96.4,6.4,3,0.0,15.99,0,Family,Mobile,PayPal,True,False,True,True,Medium,High,-14.87,No
SV500757,43,25.1,11.3,47.0,5.2,1,2.0,19.99,10,Family,Laptop,Credit Card,True,True,False,True,Medium,High,-15.75,No
SV502600,28,6.6,5.3,58.7,5.0,1,1.0,8.99,30,Basic,SmartTV,Credit Card,False,False,False,False,Medium,Medium,-0.07,No
SV500097,23,6.1,11.8,84.2,6.4,4,1.0,12.99,0,Premium,Mobile,Credit Card,True,True,True,False,Medium,Medium,-3.14,No
SV501333,37,0.5,4.0,26.8,16.2,1,3.0,8.99,0,Premium,Tablet,PayPal,True,False,False,False,Low,High,24.38,Yes
SV503164,27,42.2,1.5,51.6,26.9,1,0.0,8.99,30,Standard,Mobile,Debit Card,False,True,False,False,Low,High,6.38,Yes
SV503686,21,31.0,6.7,35.2,0.5,4,1.0,19.99,0,Standard,Laptop,Debit Card,False,True,False,False,Low,High,6.3,Yes
SV503526,38,17.8,9.8,48.7,74.6,5,1.0,12.99,20,Basic,Tablet,Credit Card,False,False,True,True,High,High,22.37,Yes
SV502058,27,23.9,2.2,43.9,17.2,3,0.0,8.99,0,Basic,SmartTV,Credit Card,True,False,False,True,Low,High,-3.11,No
SV502791,33,50.9,9.0,45.1,9.5,2,2.0,19.99,30,Basic,Mobile,Debit Card,True,True,False,True,Medium,High,3.12,No
SV500148,46,7.0,9.0,37.3,9.2,1,0.0,12.99,0,Premium,SmartTV,PayPal,False,True,True,True,Medium,High,-15.76,No
SV500028,39,27.5,4.3,62.6,0.2,2,2.0,15.99,0,Basic,SmartTV,Debit Card,True,True,True,False,Low,High,6.42,Yes
SV502715,35,43.0,8.9,36.9,2.9,2,1.0,19.99,0,Standard,SmartTV,Debit Card,False,False,False,False,Medium,High,10.29,Yes
SV503471,31,13.5,16.3,38.0,1.7,5,1.0,19.99,0,Standard,Mobile,Credit Card,True,False,True,True,High,High,-16.32,No
SV500692,44,18.9,6.1,61.0,24.0,3,0.0,12.99,0,Standard,Laptop,PayPal,True,True,True,False,Medium,High,-7.3,No
SV501386,48,46.4,11.6,30.4,12.9,4,2.0,15.99,0,Premium,Tablet,Credit Card,True,False,False,True,High,High,-25.37,No
SV501845,16,28.9,11.0,31.6,3.4,5,0.0,8.99,0,Standard,SmartTV,Credit Card,True,True,False,False,Medium,High,-5.57,No
SV503512,27,20.3,2.6,82.8,1.1,3,3.0,15.99,20,Premium,Mobile,Credit Card,False,True,True,True,Low,High,3.11,No
SV501599,22,12.9,5.1,53.6,4.7,5,1.0,15.99,0,Standard,Laptop,Gift Card,False,False,True,True,Medium,High,-4.72,No
SV500701,31,12.1,15.7,43.6,15.5,5,0.0,8.99,0,Basic,SmartTV,Credit Card,True,False,True,True,High,High,-14.43,No
SV501708,45,4.6,15.1,35.9,16.9,5,0.0,19.99,10,Standard,SmartTV,Credit Card,True,False,False,True,Medium,High,-8.78,No
SV500454,35,7.1,3.6,55.0,2.3,1,2.0,12.99,0,Premium,Mobile,Credit Card,False,False,False,False,Medium,High,-4.1,No
SV502040,44,46.6,1.7,21.3,1.6,3,0.0,15.99,0,Family,Laptop,Credit Card,True,False,False,True,Low,High,-26.05,No
SV503711,41,22.8,9.5,57.4,2.1,2,0.0,19.99,0,Standard,SmartTV,PayPal,True,True,False,True,Medium,High,4.71,No
SV502315,38,13.9,8.4,61.4,39.3,4,0.0,15.99,0,Standard,SmartTV,PayPal,True,False,False,True,Low,Medium,12.23,Yes
SV500609,40,12.4,7.9,16.6,9.9,1,0.0,12.99,0,Basic,Mobile,Credit Card,True,False,False,True,High,High,-11.63,No
SV500167,38,48.1,2.9,32.7,5.8,3,1.0,12.99,20,Standard,SmartTV,Credit Card,True,True,False,True,Medium,High,-19.68,No
SV500730,39,33.0,4.7,39.5,6.6,5,1.0,8.99,0,Basic,Tablet,Credit Card,True,True,True,False,Medium,Low,10.68,Yes
SV502856,33,7.5,5.3,75.4,5.0,5,0.0,19.99,20,Basic,Mobile,PayPal,True,False,False,True,Low,High,-2.02,No
SV503574,27,0.5,11.5,54.3,2.7,2,,12.99,20,Standard,Mobile,Debit Card,True,False,False,False,High,High,-21.74,No
SV502638,41,15.5,3.8,32.3,14.4,1,0.0,15.99,0,Premium,Mobile,Credit Card,True,False,False,False,Medium,High,-11.72,No
SV501622,42,21.1,1.2,55.1,3.8,1,4.0,19.99,0,Standard,SmartTV,Credit Card,True,True,False,False,Low,Low,49.92,Yes
SV500587,25,42.7,1.4,80.6,2.0,5,0.0,12.99,0,Basic,Tablet,Debit Card,True,False,False,False,Low,High,4.16,No
SV501401,30,3.2,23.4,46.5,3.2,1,1.0,15.99,10,Premium,SmartTV,Gift Card,False,True,True,True,High,High,-37.15,No
SV501700,22,41.1,3.5,65.2,13.1,3,0.0,15.99,20,Premium,Tablet,PayPal,True,False,False,True,Low,High,-2.2,No
SV502897,35,12.9,4.5,76.8,9.1,3,0.0,12.99,20,Standard,Mobile,Debit Card,True,False,False,True,Low,High,15.96,Yes
SV503135,22,9.7,4.7,55.9,27.8,2,0.0,8.99,20,Standard,Mobile,Credit Card,True,True,False,False,Medium,High,-9.64,No
SV501379,50,14.3,2.5,37.7,5.8,4,0.0,15.99,0,Standard,Laptop,Credit Card,True,True,False,True,Low,High,3.21,No
SV502089,39,17.0,28.7,66.4,3.3,5,1.0,12.99,20,Standard,Laptop,Debit Card,True,True,True,False,High,High,-21.59,No
SV502175,35,9.7,1.6,49.2,14.4,4,1.0,15.99,20,Basic,Mobile,PayPal,True,True,True,False,Low,Medium,26.53,Yes
SV502910,29,17.6,4.0,54.0,7.0,5,2.0,8.99,0,Standard,Mobile,Debit Card,True,True,True,True,Medium,High,-9.41,No
SV503917,27,18.1,11.8,54.0,3.8,3,1.0,12.99,10,Basic,Laptop,Credit Card,True,True,False,False,High,High,-28.35,No
SV503227,33,55.3,3.8,29.8,28.1,4,0.0,12.99,10,Premium,Tablet,PayPal,True,False,False,False,Medium,High,-4.79,No
SV500441,38,56.5,5.4,73.9,1.5,3,0.0,19.99,0,Standard,SmartTV,Credit Card,True,False,False,True,Medium,High,-3.88,No
SV502051,21,28.5,16.9,26.7,18.3,4,4.0,8.99,50,Basic,Laptop,Credit Card,True,False,False,False,High,Low,32.41,Yes
SV501301,16,12.4,4.4,25.2,1.4,5,0.0,12.99,0,Premium,Tablet,PayPal,False,True,True,True,Low,High,5.61,Yes
SV503373,28,0.6,13.6,33.5,6.7,3,0.0,15.99,10,Basic,SmartTV,Debit Card,True,False,True,False,High,High,9.29,Yes
SV501304,31,23.8,3.3,46.2,8.5,3,0.0,12.99,0,Family,Mobile,Credit Card,True,True,False,False,Low,High,17.09,Yes
SV500236,16,11.6,4.2,32.7,4.6,2,2.0,15.99,0,Standard,Mobile,Credit Card,True,False,False,False,Low,High,11.68,Yes
SV500520,23,2.0,2.5,78.6,3.6,1,2.0,15.99,0,Basic,SmartTV,Gift Card,True,True,False,True,Low,Medium,35.75,Yes
SV500735,36,8.1,3.9,35.5,5.1,4,2.0,12.99,20,Premium,SmartTV,Credit Card,True,False,True,True,Low,High,-8.11,No
SV503530,51,15.2,4.7,45.4,0.7,5,0.0,12.99,30,Family,SmartTV,Credit Card,True,True,False,True,Medium,High,-14.59,No
SV502106,49,20.9,7.4,89.5,5.7,2,0.0,15.99,20,Family,Mobile,Credit Card,True,False,False,False,High,High,-28.57,No
SV500592,54,10.5,5.7,47.5,23.4,3,0.0,19.99,20,Standard,SmartTV,Credit Card,True,False,False,True,Medium,High,2.6,No
SV501303,42,27.8,3.2,47.1,4.1,2,0.0,19.99,0,Family,Mobile,Credit Card,False,True,True,False,Medium,High,11.4,Yes
SV501387,22,21.9,4.0,34.6,11.2,2,1.0,19.99,30,Premium,Tablet,PayPal,True,True,True,True,Low,High,-3.75,No
SV502583,38,27.7,0.8,5.6,2.3,2,1.0,8.99,0,Basic,SmartTV,Debit Card,True,False,True,True,Low,High,3.56,No
SV503496,45,22.8,1.9,,2.1,4,2.0,15.99,20,Basic,SmartTV,Credit Card,True,False,False,True,Low,Medium,18.28,Yes
SV503713,35,15.2,13.2,53.1,26.3,3,1.0,15.99,10,Premium,Tablet,Credit Card,True,False,False,False,Medium,High,-0.79,No
SV500904,27,10.4,2.3,49.1,7.3,5,2.0,8.99,0,Premium,Tablet,Debit Card,True,True,False,True,Low,High,1.8,No
SV503378,23,4.7,11.0,69.8,0.4,5,1.0,15.99,0,Standard,SmartTV,PayPal,False,False,False,True,Medium,High,18.97,Yes
SV501279,32,12.2,7.3,43.3,7.4,5,1.0,15.99,0,Standard,SmartTV,Gift Card,False,True,False,False,Medium,High,0.9,No
SV503180,23,3.2,8.9,58.9,5.8,5,0.0,12.99,30,Basic,SmartTV,Credit Card,False,True,False,True,High,High,-22.17,No
SV503835,37,42.8,10.0,58.8,6.6,1,1.0,12.99,0,Basic,Mobile,Debit Card,False,True,False,False,Medium,High,-5.12,No
SV502308,48,17.7,7.4,67.1,22.4,2,0.0,12.99,20,Premium,SmartTV,Gift Card,True,False,False,False,Medium,High,-7.59,No
SV503162,40,4.8,3.7,86.6,4.4,4,1.0,8.99,0,Premium,Mobile,PayPal,False,False,False,True,Low,Medium,34.42,Yes
SV503266,16,3.5,8.3,56.9,8.4,4,1.0,8.99,30,Standard,Mobile,Credit Card,True,True,False,False,High,High,-15.5,No
SV503155,25,6.3,3.3,65.8,3.0,3,1.0,8.99,0,Family,Mobile,PayPal,True,False,False,False,Low,Medium,23.15,Yes
SV500706,24,22.9,13.0,69.4,19.1,5,2.0,8.99,0,Standard,Mobile,Debit Card,True,False,False,True,Medium,High,-7.43,No
SV503514,38,31.1,16.1,90.2,2.0,3,1.0,8.99,20,Standard,Tablet,Credit Card,False,False,False,False,High,High,-38.09,No
SV500745,44,18.4,7.8,54.5,15.2,5,1.0,15.99,0,Standard,SmartTV,Debit Card,False,True,False,True,Medium,High,-12.52,No
SV501939,25,9.1,2.9,41.8,32.2,1,1.0,12.99,0,Family,SmartTV,Credit Card,True,False,True,False,Medium,High,-15.94,No
SV502633,34,19.4,5.5,29.1,36.8,3,2.0,12.99,20,Standard,Tablet,Credit Card,True,False,False,False,Low,Medium,12.02,Yes
SV500513,33,15.0,5.3,76.4,9.0,4,0.0,19.99,0,Basic,Mobile,Debit Card,True,True,False,False,Medium,Medium,1.76,No
SV500081,27,4.3,1.6,87.2,2.7,4,0.0,8.99,20,Family,Mobile,Gift Card,True,False,True,False,Low,High,-3.41,No
SV501308,16,14.3,5.6,25.4,12.8,5,1.0,12.99,0,Family,Mobile,Credit Card,True,True,True,True,Medium,High,-9.7,No
SV503305,40,1.0,10.7,49.2,4.2,3,1.0,8.99,0,Basic,Mobile,Debit Card,True,False,False,False,Medium,High,-23.9,No
SV500914,45,22.7,4.4,75.5,8.1,4,1.0,19.99,0,Premium,Laptop,Credit Card,True,False,False,True,Medium,High,-30.35,No
SV503673,16,20.9,5.8,56.6,2.7,2,,15.99,0,Basic,Mobile,Credit Card,True,True,True,False,Medium,High,14.35,Yes
SV503657,55,49.8,8.4,41.1,15.6,3,1.0,12.99,0,Standard,Laptop,PayPal,True,False,False,True,Medium,High,-36.24,No
SV500774,34,14.5,3.3,66.9,0.8,3,0.0,19.99,10,Standard,SmartTV,Credit Card,True,False,True,True,Low,High,-3.27,No
SV500329,28,7.2,6.3,47.8,5.0,1,0.0,12.99,0,Basic,Mobile,Debit Card,True,False,False,True,Medium,High,-12.73,No
SV502054,38,36.2,14.0,27.6,14.1,3,1.0,12.99,50,Family,Tablet,Debit Card,True,False,False,False,Medium,High,-18.92,No
SV502001,27,32.7,7.9,47.3,25.3,3,1.0,8.99,20,Standard,SmartTV,Debit Card,False,False,True,True,Medium,Medium,18.0,Yes
SV500943,47,21.0,5.5,59.1,4.7,1,1.0,12.99,0,Premium,Tablet,PayPal,True,False,False,True,Medium,Medium,6.16,Yes
SV500822,21,29.4,7.4,72.5,0.7,5,1.0,8.99,20,Standard,Mobile,Debit Card,False,False,False,False,Medium,Medium,-8.41,No
SV500909,22,24.7,7.7,60.7,5.9,4,0.0,12.99,0,Standard,Mobile,Debit Card,True,True,False,True,Medium,High,-24.4,No
SV502516,34,20.9,3.7,49.6,9.8,4,0.0,15.99,0,Basic,Laptop,Credit Card,True,False,False,True,Low,High,5.16,Yes
SV500181,36,10.4,6.6,38.5,5.0,1,1.0,8.99,50,Basic,Laptop,PayPal,True,False,False,False,Low,Medium,24.37,Yes
SV500164,43,6.6,9.1,21.6,2.9,2,0.0,12.99,50,Premium,Laptop,PayPal,True,False,True,False,Medium,Medium,-1.17,No
SV501523,32,52.8,9.3,78.6,7.7,2,2.0,8.99,20,Standard,Laptop,PayPal,True,True,False,False,High,High,-13.13,No
SV500451,38,13.1,11.0,35.8,12.8,1,0.0,12.99,10,Family,Tablet,Credit Card,True,False,False,True,Medium,High,-23.2,No
SV502538,41,10.4,3.9,52.0,6.8,5,1.0,8.99,0,Standard,SmartTV,Credit Card,True,False,False,True,Low,Medium,7.94,Yes
SV501311,43,31.8,7.8,39.9,9.2,2,0.0,12.99,20,Standard,Tablet,Credit Card,True,False,False,False,Medium,High,-19.12,No
SV501111,31,8.8,1.6,3.0,2.4,4,1.0,15.99,0,Basic,SmartTV,PayPal,False,False,False,False,Low,High,3.75,No
SV503768,44,25.7,8.7,44.8,33.0,1,1.0,8.99,0,Standard,SmartTV,Credit Card,True,False,False,True,High,High,-37.13,No
SV501287,34,11.1,4.9,59.8,1.2,2,1.0,12.99,10,Family,Mobile,Credit Card,True,False,False,False,Medium,Medium,1.59,No
SV500327,33,8.9,10.1,65.6,6.7,1,0.0,8.99,50,Standard,Mobile,Gift Card,True,False,False,False,Medium,High,-1.41,No
SV501790,16,10.3,2.7,40.2,17.3,5,2.0,12.99,0,Basic,SmartTV,PayPal,False,True,False,True,Low,High,3.12,No
SV502490,43,16.2,2.7,45.7,9.6,1,0.0,12.99,20,Family,Laptop,PayPal,True,False,False,True,Low,High,-4.92,No
SV503534,39,14.6,4.9,,2.2,5,0.0,15.99,20,Premium,Tablet,PayPal,True,False,True,True,Low,High,-5.96,No
SV502007,22,16.6,6.8,38.4,7.2,2,3.0,15.99,10,Premium,Tablet,Credit Card,True,False,True,True,Low,High,-10.51,No
SV501858,38,42.8,13.7,61.0,44.5,4,0.0,8.99,20,Premium,SmartTV,PayPal,False,False,False,False,High,High,7.23,Yes
SV500312,53,52.1,5.1,66.9,3.9,1,0.0,8.99,30,Standard,SmartTV,Credit Card,True,True,False,True,Medium,High,8.84,Yes
SV500832,22,3.1,3.4,52.8,16.7,1,3.0,15.99,0,Family,SmartTV,Credit Card,True,False,True,True,Low,Low,70.8,Yes
SV501201,29,14.9,3.7,41.2,13.4,5,1.0,12.99,30,Family,Laptop,PayPal,True,True,False,True,Low,High,-2.62,No
SV503064,31,6.4,4.1,3.0,6.5,3,0.0,12.99,20,Premium,Tablet,Debit Card,False,False,False,False,Low,High,-1.66,No
SV502607,32,17.1,5.3,42.5,8.1,1,2.0,12.99,0,Standard,Mobile,Debit Card,True,True,True,True,Low,Medium,-4.83,No
SV502134,25,25.1,13.6,50.4,0.6,2,0.0,12.99,50,Standard,Mobile,PayPal,False,False,True,False,Medium,High,-7.85,No
SV502209,29,18.9,10.8,45.9,7.9,2,0.0,12.99,20,Premium,Laptop,Debit Card,True,False,False,True,Medium,High,-25.94,No
SV503909,18,6.8,1.7,70.2,4.7,1,1.0,19.99,20,Standard,Mobile,Debit Card,True,False,False,False,Medium,High,5.71,Yes
SV501481,40,11.4,18.9,47.1,1.2,1,1.0,8.99,0,Family,Laptop,Credit Card,True,True,True,False,High,High,-29.56,No
SV500777,38,22.6,5.0,41.5,14.3,2,1.0,15.99,10,Standard,Mobile,PayPal,True,True,False,True,Medium,High,-9.48,No
SV500799,34,40.1,2.6,55.6,0.6,3,,15.99,10,Standard,Laptop,Credit Card,True,False,False,False,Low,High,-6.36,No
SV500054,29,39.4,12.2,20.9,2.2,4,0.0,8.99,50,Basic,Tablet,Credit Card,True,False,True,True,Medium,High,-0.16,No
SV501920,22,2.7,2.5,49.8,1.2,4,1.0,8.99,0,Basic,Mobile,PayPal,True,False,False,True,Medium,High,-0.87,No
SV503435,40,1.7,0.7,22.9,0.4,3,0.0,19.99,10,Basic,Mobile,PayPal,True,False,False,False,Low,High,54.08,Yes
SV502954,16,1.4,7.2,38.9,3.2,3,1.0,12.99,30,Premium,SmartTV,Credit Card,True,False,False,True,Medium,High,-32.91,No
SV501701,29,6.7,15.5,27.4,18.8,3,1.0,12.99,10,Premium,SmartTV,Credit Card,True,False,False,True,High,High,-30.96,No
SV502161,24,40.1,11.7,,8.1,4,0.0,12.99,0,Basic,Mobile,Gift Card,False,True,False,False,Medium,High,6.27,Yes
SV503740,17,13.9,5.8,47.9,13.6,1,1.0,12.99,0,Premium,Mobile,Credit Card,True,False,False,False,Medium,High,-12.44,No
SV500987,38,10.7,11.6,77.2,15.2,5,1.0,15.99,0,Basic,SmartTV,Gift Card,True,False,False,False,High,High,-13.3,No
SV503132,35,24.1,10.3,35.7,4.3,5,1.0,15.99,0,Standard,SmartTV,Debit Card,True,False,True,True,Medium,Medium,12.85,Yes
SV503601,61,15.7,7.9,62.1,4.4,2,0.0,19.99,0,Standard,SmartTV,Credit Card,True,False,False,False,Medium,Medium,5.17,Yes
SV501394,16,11.1,2.0,68.5,3.1,1,2.0,12.99,20,Family,Laptop,Credit Card,False,False,False,True,Medium,Medium,7.78,Yes
SV500768,20,24.3,4.0,38.5,10.6,2,1.0,12.99,30,Premium,Mobile,Debit Card,False,True,False,True,Medium,High,-26.98,No
SV503529,33,13.3,9.9,10.5,3.8,4,1.0,12.99,0,Standard,Mobile,Debit Card,False,False,False,True,High,Medium,-7.8,No
SV500285,29,19.0,7.0,41.0,1.8,1,1.0,19.99,0,Premium,SmartTV,PayPal,True,False,False,True,Medium,High,-4.25,No
SV503998,27,24.3,4.2,70.4,2.6,5,1.0,19.99,0,Family,Mobile,PayPal,True,False,True,False,Medium,High,-10.37,No
SV500428,19,3.3,3.8,50.9,4.8,1,0.0,12.99,0,Premium,Laptop,Debit Card,True,True,True,False,Low,High,44.41,Yes
SV502332,37,37.8,9.7,31.4,10.4,3,1.0,15.99,10,Standard,Tablet,Gift Card,False,True,False,False,Medium,High,3.64,No
SV502079,24,8.4,4.6,74.4,7.8,3,1.0,12.99,10,Standard,SmartTV,Credit Card,True,True,False,True,Medium,High,-41.17,No
SV500722,16,30.0,14.0,39.9,3.7,1,0.0,12.99,30,Standard,Mobile,Debit Card,True,False,True,True,High,High,-8.12,No
SV500951,39,26.1,2.3,46.3,29.5,5,1.0,19.99,20,Family,SmartTV,Debit Card,True,True,False,True,Low,High,-12.41,No
SV503028,25,9.9,5.7,51.3,19.5,5,0.0,19.99,0,Standard,Tablet,Debit Card,True,True,False,True,Low,High,-0.18,No
SV502262,36,27.3,2.6,49.7,17.7,5,1.0,15.99,0,Basic,SmartTV,Credit Card,True,False,False,True,Low,High,-21.23,No
SV500989,29,49.9,6.2,46.4,6.4,1,1.0,8.99,0,Standard,SmartTV,PayPal,False,False,False,False,Medium,High,-0.02,No
SV503719,37,12.1,2.5,52.9,6.8,1,0.0,8.99,0,Standard,Mobile,PayPal,True,False,False,False,Low,High,-2.68,No
SV502687,31,2.3,13.4,71.7,7.7,5,0.0,8.99,0,Family,SmartTV,Credit Card,True,False,False,True,Medium,High,-13.43,No
SV500326,17,9.0,14.0,77.3,22.0,1,0.0,15.99,0,Basic,Tablet,PayPal,True,False,True,True,High,High,3.87,No
SV502608,43,23.3,17.7,54.7,26.8,3,0.0,8.99,0,Basic,SmartTV,Credit Card,True,False,False,True,High,High,-22.59,No
SV501383,32,11.8,10.2,39.5,0.7,2,0.0,12.99,0,Standard,SmartTV,Debit Card,True,False,False,True,High,High,-16.11,No
SV501724,46,5.5,2.4,68.7,3.4,2,,19.99,10,Premium,SmartTV,Credit Card,True,False,True,False,Low,Medium,15.26,Yes
SV501086,19,18.6,5.2,64.4,0.6,5,1.0,15.99,0,Basic,Laptop,PayPal,True,False,True,True,Low,High,4.71,No
SV503196,20,30.3,14.4,71.5,22.5,1,0.0,15.99,0,Standard,SmartTV,Gift Card,True,True,False,True,High,High,-20.81,No
SV500341,37,7.6,5.0,46.7,3.8,5,0.0,12.99,0,Premium,SmartTV,PayPal,True,True,False,True,Medium,High,6.09,Yes
SV500147,32,10.4,7.7,72.0,6.8,5,2.0,15.99,20,Standard,SmartTV,Credit Card,True,False,False,False,Medium,High,-6.6,No
SV503095,22,4.6,4.9,58.4,19.5,2,0.0,8.99,0,Basic,Laptop,PayPal,True,False,False,True,Low,High,16.95,Yes
SV501107,25,16.8,3.1,62.1,0.6,3,0.0,15.99,50,Basic,Mobile,Credit Card,True,False,False,False,Medium,High,-29.21,No
SV500848,26,9.6,3.8,35.9,18.2,3,3.0,12.99,0,Standard,Mobile,Credit Card,False,True,True,True,Low,Medium,18.68,Yes
SV500966,31,15.7,4.6,62.1,12.7,1,2.0,12.99,0,Premium,Mobile,Credit Card,False,True,False,True,Low,High,4.41,No
SV503262,38,13.1,7.3,41.5,14.3,3,0.0,15.99,0,Standard,Mobile,Credit Card,True,True,False,False,High,High,-34.22,No
SV502203,41,17.9,6.8,34.7,2.9,1,4.0,15.99,0,Standard,SmartTV,PayPal,True,False,False,False,Medium,Low,39.19,Yes
SV500661,34,36.8,5.1,3.0,6.7,1,1.0,12.99,0,Basic,SmartTV,Debit Card,True,False,True,True,Low,High,21.41,Yes
SV501002,29,18.0,7.9,77.8,16.2,1,3.0,19.99,0,Basic,Mobile,Credit Card,True,True,False,False,High,Medium,-16.13,No
SV503847,64,14.0,8.3,36.2,2.8,4,1.0,15.99,0,Premium,Tablet,Gift Card,True,False,False,False,High,High,-23.19,No
SV503340,30,6.6,12.4,29.7,10.2,4,0.0,19.99,20,Premium,Laptop,Credit Card,True,False,False,False,Medium,High,-6.31,No
SV503102,43,12.8,9.1,41.3,9.5,4,1.0,12.99,20,Standard,Mobile,Debit Card,True,True,False,False,Medium,Medium,-2.25,No
SV503889,26,72.0,4.9,68.1,19.5,2,1.0,15.99,10,Basic,Laptop,Credit Card,True,False,True,False,Medium,Medium,22.72,Yes
SV501879,16,14.3,7.6,,1.2,3,1.0,12.99,0,Basic,Tablet,Credit Card,False,False,False,True,Medium,High,-8.98,No
SV503756,32,22.2,3.7,65.7,14.8,5,2.0,8.99,30,Standard,SmartTV,Debit Card,True,True,False,False,Medium,High,-3.18,No
SV501203,33,4.6,18.5,38.6,3.5,2,2.0,19.99,0,Basic,Tablet,Debit Card,False,True,False,False,Medium,High,22.94,Yes
SV501990,38,277.1,4.0,25.3,0.5,5,0.0,15.99,0,Premium,Laptop,Debit Card,True,False,False,True,Low,High,-11.52,No
SV500024,29,13.0,5.2,70.8,4.3,3,1.0,12.99,10,Premium,Mobile,Credit Card,False,False,False,True,Low,High,10.15,Yes
SV503747,44,10.0,0.5,51.0,5.8,4,3.0,12.99,0,Basic,Laptop,Credit Card,True,False,False,True,Low,High,-7.27,No
SV502683,26,6.4,1.3,20.6,25.8,5,2.0,12.99,50,Basic,Laptop,PayPal,True,False,False,True,Low,Medium,8.96,Yes
SV502751,30,42.6,11.5,59.1,6.1,4,0.0,12.99,10,Standard,Mobile,Credit Card,True,False,False,True,Medium,High,-17.2,No
SV503048,44,5.2,5.8,23.7,3.4,4,3.0,12.99,0,Standard,SmartTV,Credit Card,True,False,True,True,Medium,Medium,3.76,No
SV500875,16,11.4,8.9,37.9,4.8,5,1.0,12.99,30,Standard,SmartTV,Credit Card,True,True,True,True,Medium,High,-6.88,No
SV503587,36,5.8,7.9,32.5,0.4,5,1.0,19.99,0,Family,Mobile,PayPal,False,False,False,False,Low,High,1.83,No
SV500938,44,33.7,10.5,44.6,16.3,2,1.0,12.99,20,Standard,Laptop,Credit Card,True,False,False,True,High,Medium,-16.57,No
SV502394,24,12.1,14.4,50.6,2.4,5,1.0,15.99,0,Basic,SmartTV,Debit Card,True,False,False,True,High,High,-12.53,No
SV503336,31,17.2,4.3,74.2,8.9,1,3.0,8.99,0,Standard,SmartTV,Credit Card,True,False,True,True,Low,Low,42.48,Yes
SV503960,48,72.0,10.3,31.7,9.3,5,0.0,15.99,30,Standard,Laptop,Gift Card,False,False,True,True,Medium,High,7.45,Yes
SV500385,25,17.0,3.9,54.3,17.5,4,1.0,8.99,20,Family,Laptop,Gift Card,True,True,False,False,High,Medium,-15.64,No
SV503039,33,8.1,11.1,61.6,3.7,2,0.0,19.99,0,Family,Mobile,Debit Card,True,False,False,True,Medium,High,-8.84,No
SV503326,40,34.7,12.9,70.9,5.0,1,1.0,15.99,10,Premium,Laptop,PayPal,True,False,True,False,Medium,High,4.44,No
SV502909,40,21.0,6.6,19.9,18.9,1,0.0,19.99,30,Basic,SmartTV,Gift Card,True,False,False,False,Medium,High,-7.74,No
SV502291,47,16.8,4.1,71.3,2.2,5,2.0,12.99,0,Family,SmartTV,Credit Card,True,True,True,True,Low,Medium,-10.11,No
SV503232,22,35.1,2.5,29.6,2.4,4,,12.99,20,Standard,Mobile,Credit Card,True,True,True,False,Low,High,3.08,No
SV500936,21,26.0,2.8,55.9,2.3,3,0.0,8.99,0,Basic,Laptop,Credit Card,True,False,False,False,Medium,High,-26.55,No
