Date,Ticker,Asset_Type,Sector,Market_Cap_Tier,Open,High,Low,Close,Volume
2023-10-18,MSFT,Stock,Technology,Large-Cap,373.61,377.06,364.33,367.73,6186041
2023-10-19,MSFT,Stock,Technology,Large-Cap,367.86,373.16,364.1,369.38,3704595
2023-10-20,MSFT,Stock,Technology,Large-Cap,371.62,375.94,356.13,360.33,2616066
2023-10-23,MSFT,Stock,Technology,Large-Cap,358.64,366.14,355.07,362.52,4991788
2023-10-24,MSFT,Stock,Technology,Large-Cap,362.24,373.4,356.67,367.75,2070959
2023-10-25,MSFT,Stock,Technology,Large-Cap,366.67,369.53,353.4,356.17,4212781
2023-10-26,MSFT,Stock,Technology,Large-Cap,353.45,362.35,349.75,358.59,4297088
2023-10-27,MSFT,Stock,Technology,Large-Cap,358.47,368.83,355.82,366.12,5636571
2023-10-30,MSFT,Stock,Technology,Large-Cap,365.94,367.95,357.2,359.17,13134804
2023-10-31,MSFT,Stock,Technology,Large-Cap,361.4,372.28,358.57,369.39,4039910
2023-11-01,MSFT,Stock,Technology,Large-Cap,370.35,375.79,366.75,372.18,2583727
2023-11-02,MSFT,Stock,Technology,Large-Cap,370.62,373.74,365.05,368.15,3281838
2023-11-03,MSFT,Stock,Technology,Large-Cap,370.95,373.75,365.28,368.06,1370199
2023-11-06,MSFT,Stock,Technology,Large-Cap,369.9,373.62,367.97,371.68,2333850
2023-11-07,MSFT,Stock,Technology,Large-Cap,372.57,376.13,368.83,372.39,2714961
2023-11-08,MSFT,Stock,Technology,Large-Cap,372.05,377.78,370.23,375.94,2540075
2023-11-09,MSFT,Stock,Technology,Large-Cap,374.46,379.08,366.0,370.56,3614674
2023-11-10,MSFT,Stock,Technology,Large-Cap,369.99,375.59,366.26,371.83,2210618
2023-11-13,MSFT,Stock,Technology,Large-Cap,373.49,375.38,361.73,363.56,5783790
2023-11-14,MSFT,Stock,Technology,Large-Cap,366.37,369.6,359.94,363.14,3326989
2023-11-15,MSFT,Stock,Technology,Large-Cap,365.44,368.13,355.4,358.04,3301769
2023-11-16,MSFT,Stock,Technology,Large-Cap,357.32,361.21,350.14,353.99,2835034
2023-11-17,MSFT,Stock,Technology,Large-Cap,352.36,366.6,347.35,361.46,3633236
2023-11-20,MSFT,Stock,Technology,Large-Cap,361.67,369.58,360.34,368.23,4974777
2023-11-21,MSFT,Stock,Technology,Large-Cap,365.56,375.96,361.83,372.16,2162200
2023-11-22,MSFT,Stock,Technology,Large-Cap,372.66,376.12,362.4,365.81,2396154
2023-11-23,MSFT,Stock,Technology,Large-Cap,365.58,369.98,359.78,364.15,2875981
2023-11-24,MSFT,Stock,Technology,Large-Cap,363.46,375.62,359.63,371.71,1702991
2023-11-27,MSFT,Stock,Technology,Large-Cap,369.28,375.56,366.56,372.82,2202252
2023-11-28,MSFT,Stock,Technology,Large-Cap,373.6,390.91,370.32,387.51,2621614
2023-11-29,MSFT,Stock,Technology,Large-Cap,386.66,393.09,383.87,390.27,5134692
2023-11-30,MSFT,Stock,Technology,Large-Cap,388.4,396.99,383.21,391.76,3827161
2023-12-01,MSFT,Stock,Technology,Large-Cap,387.15,393.9,383.32,390.04,3672544
2023-12-04,MSFT,Stock,Technology,Large-Cap,389.99,397.43,383.73,391.15,5163131
2023-12-05,MSFT,Stock,Technology,Large-Cap,393.99,397.78,386.67,390.43,3110791
2023-12-06,MSFT,Stock,Technology,Large-Cap,393.08,398.21,390.13,395.24,4033455
2023-12-07,MSFT,Stock,Technology,Large-Cap,394.5,403.71,392.58,401.75,3134810
2023-12-08,MSFT,Stock,Technology,Large-Cap,400.76,402.33,395.32,396.87,3762114
2023-12-11,MSFT,Stock,Technology,Large-Cap,397.64,399.48,386.77,388.57,2465373
2023-12-12,MSFT,Stock,Technology,Large-Cap,386.98,391.12,373.27,377.31,986353
2023-12-13,MSFT,Stock,Technology,Large-Cap,377.77,385.09,373.43,380.71,3127008
2023-12-14,MSFT,Stock,Technology,Large-Cap,381.9,383.68,372.4,374.14,6720185
2023-12-15,MSFT,Stock,Technology,Large-Cap,376.02,380.82,356.8,361.41,5327035
2023-12-18,MSFT,Stock,Technology,Large-Cap,361.27,366.96,358.29,363.96,5384600
2023-12-19,MSFT,Stock,Technology,Large-Cap,363.66,383.29,359.91,379.38,6190160
2023-12-20,MSFT,Stock,Technology,Large-Cap,378.02,385.33,372.31,379.59,3520444
2023-12-21,MSFT,Stock,Technology,Large-Cap,378.31,390.01,373.48,385.1,3700087
2023-12-22,MSFT,Stock,Technology,Large-Cap,384.74,389.32,381.3,385.87,2443423
2023-12-25,MSFT,Stock,Technology,Large-Cap,386.45,389.12,382.83,385.5,2829709
2023-12-26,MSFT,Stock,Technology,Large-Cap,386.94,392.69,385.86,391.6,4472360
2023-12-27,MSFT,Stock,Technology,Large-Cap,390.31,393.23,387.09,390.0,6057297
2023-12-28,MSFT,Stock,Technology,Large-Cap,392.39,395.97,388.39,391.97,3104561
2023-12-29,MSFT,Stock,Technology,Large-Cap,391.54,396.9,388.96,394.3,2644535
2023-01-01,SOL-USD,Crypto,Cryptocurrency,N/A,10.8,11.41,10.09,10.69,6631944
2023-01-02,SOL-USD,Crypto,Cryptocurrency,N/A,10.75,11.03,9.73,9.99,6285115
2023-01-03,SOL-USD,Crypto,Cryptocurrency,N/A,9.85,10.4,9.7,10.25,3854709
2023-01-04,SOL-USD,Crypto,Cryptocurrency,N/A,10.33,10.45,10.13,10.25,2132168
2023-01-05,SOL-USD,Crypto,Cryptocurrency,N/A,10.14,10.47,9.73,10.06,2832976
2023-01-06,SOL-USD,Crypto,Cryptocurrency,N/A,10.24,10.88,9.97,10.59,3975312
2023-01-07,SOL-USD,Crypto,Cryptocurrency,N/A,10.45,11.56,10.06,11.15,3194624
2023-01-08,SOL-USD,Crypto,Cryptocurrency,N/A,11.13,11.54,10.19,10.57,5604837
2023-01-09,SOL-USD,Crypto,Cryptocurrency,N/A,10.48,10.65,10.3,10.47,1570296
2023-01-10,SOL-USD,Crypto,Cryptocurrency,N/A,10.32,10.79,10.18,10.65,1590877
2023-01-11,SOL-USD,Crypto,Cryptocurrency,N/A,10.76,11.17,10.09,10.49,3850062
2023-01-12,SOL-USD,Crypto,Cryptocurrency,N/A,10.57,11.25,10.19,10.86,2741321
2023-01-13,SOL-USD,Crypto,Cryptocurrency,N/A,11.05,11.37,10.72,11.04,2530860
2023-01-14,SOL-USD,Crypto,Cryptocurrency,N/A,10.76,12.47,10.59,12.28,1392247
2023-01-15,SOL-USD,Crypto,Cryptocurrency,N/A,12.47,12.97,10.81,11.26,3565041
2023-01-16,SOL-USD,Crypto,Cryptocurrency,N/A,11.66,12.24,10.64,11.19,3497164
2023-01-17,SOL-USD,Crypto,Cryptocurrency,N/A,11.11,11.53,10.22,10.62,4874458
2023-01-18,SOL-USD,Crypto,Cryptocurrency,N/A,10.91,11.28,10.64,11.01,3551346
2023-01-19,SOL-USD,Crypto,Cryptocurrency,N/A,10.97,11.35,9.69,10.04,3273816
2023-01-20,SOL-USD,Crypto,Cryptocurrency,N/A,9.84,10.44,9.65,10.25,6110010
2023-01-21,SOL-USD,Crypto,Cryptocurrency,N/A,10.2,10.68,9.43,9.89,1854472
2023-01-22,SOL-USD,Crypto,Cryptocurrency,N/A,10.04,10.4,9.15,9.49,4577968
2023-01-23,SOL-USD,Crypto,Cryptocurrency,N/A,9.38,9.51,8.61,8.74,1457745
2023-01-24,SOL-USD,Crypto,Cryptocurrency,N/A,8.66,8.93,8.25,8.51,2283295
2023-01-25,SOL-USD,Crypto,Cryptocurrency,N/A,8.59,9.43,8.24,9.07,1924953
2023-01-26,SOL-USD,Crypto,Cryptocurrency,N/A,9.07,9.35,8.79,9.06,5129816
2023-01-27,SOL-USD,Crypto,Cryptocurrency,N/A,9.14,9.7,8.85,9.41,3362325
2023-01-28,SOL-USD,Crypto,Cryptocurrency,N/A,9.44,10.57,9.25,10.36,3379801
2023-01-29,SOL-USD,Crypto,Cryptocurrency,N/A,10.43,10.96,10.0,10.53,2034120
2023-01-30,SOL-USD,Crypto,Cryptocurrency,N/A,10.46,10.75,9.93,10.2,2966504
2023-01-31,SOL-USD,Crypto,Cryptocurrency,N/A,10.24,10.59,10.14,10.49,2275041
2023-02-01,SOL-USD,Crypto,Cryptocurrency,N/A,10.35,10.66,9.87,10.17,4199631
2023-02-02,SOL-USD,Crypto,Cryptocurrency,N/A,10.36,10.84,9.44,9.89,2174218
2023-02-03,SOL-USD,Crypto,Cryptocurrency,N/A,9.8,10.09,8.8,9.07,6738423
2023-02-04,SOL-USD,Crypto,Cryptocurrency,N/A,9.22,10.1,8.71,9.57,1568728
2023-02-05,SOL-USD,Crypto,Cryptocurrency,N/A,9.54,9.92,9.0,9.37,2356641
2023-02-06,SOL-USD,Crypto,Cryptocurrency,N/A,9.4,9.84,9.04,9.48,8143096
2023-02-07,SOL-USD,Crypto,Cryptocurrency,N/A,9.41,9.72,8.64,8.94,2803755
2023-02-08,SOL-USD,Crypto,Cryptocurrency,N/A,8.8,9.48,8.51,9.17,1808300
2023-02-09,SOL-USD,Crypto,Cryptocurrency,N/A,8.94,9.22,8.51,8.78,3877319
2023-02-10,SOL-USD,Crypto,Cryptocurrency,N/A,8.65,8.99,8.38,8.72,2737568
2023-02-11,SOL-USD,Crypto,Cryptocurrency,N/A,8.68,9.55,8.33,9.18,2327361
2023-02-12,SOL-USD,Crypto,Cryptocurrency,N/A,9.21,9.84,8.99,9.61,1979803
2023-02-13,SOL-USD,Crypto,Cryptocurrency,N/A,9.75,9.97,9.4,9.61,13626765
2023-02-14,SOL-USD,Crypto,Cryptocurrency,N/A,9.55,9.75,8.5,8.69,3007260
2023-02-15,SOL-USD,Crypto,Cryptocurrency,N/A,8.58,10.93,8.08,10.33,1393251
2023-02-16,SOL-USD,Crypto,Cryptocurrency,N/A,10.11,11.89,9.7,11.43,7459690
2023-02-17,SOL-USD,Crypto,Cryptocurrency,N/A,11.51,12.38,11.07,11.92,4774897
2023-02-18,SOL-USD,Crypto,Cryptocurrency,N/A,12.16,12.43,11.17,11.43,2328026
2023-02-19,SOL-USD,Crypto,Cryptocurrency,N/A,11.64,12.12,10.89,11.36,2221268
2023-02-20,SOL-USD,Crypto,Cryptocurrency,N/A,11.48,11.86,10.66,11.02,4881834
2023-02-21,SOL-USD,Crypto,Cryptocurrency,N/A,11.12,12.3,10.71,11.86,3103228
2023-02-22,SOL-USD,Crypto,Cryptocurrency,N/A,12.15,12.44,11.77,12.05,1306101
2023-02-23,SOL-USD,Crypto,Cryptocurrency,N/A,12.11,12.55,11.11,11.53,8570839
2023-02-24,SOL-USD,Crypto,Cryptocurrency,N/A,11.64,11.98,10.9,11.23,2787462
2023-02-25,SOL-USD,Crypto,Cryptocurrency,N/A,11.18,12.3,10.89,11.99,7260541
2023-02-26,SOL-USD,Crypto,Cryptocurrency,N/A,11.76,13.72,11.25,13.16,6727523
2023-02-27,SOL-USD,Crypto,Cryptocurrency,N/A,13.03,14.62,12.81,14.38,2048499
2023-02-28,SOL-USD,Crypto,Cryptocurrency,N/A,14.38,15.65,13.79,15.03,5929780
2023-03-01,SOL-USD,Crypto,Cryptocurrency,N/A,15.05,15.68,14.2,14.83,2560533
2023-03-02,SOL-USD,Crypto,Cryptocurrency,N/A,15.24,15.61,12.01,12.31,1348263
2023-03-03,SOL-USD,Crypto,Cryptocurrency,N/A,12.33,12.85,12.02,12.54,2776442
2023-03-04,SOL-USD,Crypto,Cryptocurrency,N/A,12.75,13.16,12.14,12.54,4243132
2023-03-05,SOL-USD,Crypto,Cryptocurrency,N/A,12.47,13.13,11.99,12.66,2789850
2023-03-06,SOL-USD,Crypto,Cryptocurrency,N/A,12.6,13.12,12.19,12.71,2987618
2023-03-07,SOL-USD,Crypto,Cryptocurrency,N/A,12.46,12.96,11.32,11.78,6248732
2023-03-08,SOL-USD,Crypto,Cryptocurrency,N/A,11.66,12.84,11.02,12.18,3826005
2023-03-09,SOL-USD,Crypto,Cryptocurrency,N/A,12.27,13.0,11.92,12.64,2267441
2023-03-10,SOL-USD,Crypto,Cryptocurrency,N/A,12.64,13.35,12.45,13.15,4781075
2023-03-11,SOL-USD,Crypto,Cryptocurrency,N/A,13.33,14.51,12.74,13.9,3926595
2023-03-12,SOL-USD,Crypto,Cryptocurrency,N/A,13.94,15.18,13.19,14.41,1026461
2023-03-13,SOL-USD,Crypto,Cryptocurrency,N/A,14.33,14.89,13.53,14.08,4366234
2023-03-14,SOL-USD,Crypto,Cryptocurrency,N/A,14.52,14.84,13.73,14.03,4151633
2023-03-15,SOL-USD,Crypto,Cryptocurrency,N/A,14.02,14.59,13.55,14.12,3520796
2023-03-16,SOL-USD,Crypto,Cryptocurrency,N/A,14.36,14.67,13.91,14.22,5326843
2023-03-17,SOL-USD,Crypto,Cryptocurrency,N/A,14.14,15.7,13.54,15.07,2531610
2023-03-18,SOL-USD,Crypto,Cryptocurrency,N/A,15.23,15.95,14.94,15.65,4014878
2023-03-19,SOL-USD,Crypto,Cryptocurrency,N/A,15.86,18.21,15.37,17.66,1586186
2023-03-20,SOL-USD,Crypto,Cryptocurrency,N/A,17.71,20.53,17.3,20.07,4191132
2023-03-21,SOL-USD,Crypto,Cryptocurrency,N/A,19.39,20.9,18.69,20.17,9305050
2023-03-22,SOL-USD,Crypto,Cryptocurrency,N/A,20.18,20.79,15.7,16.19,2108438
2023-03-23,SOL-USD,Crypto,Cryptocurrency,N/A,16.48,18.03,15.87,17.4,2399351
2023-03-24,SOL-USD,Crypto,Cryptocurrency,N/A,17.53,18.14,16.29,16.88,2451678
2023-03-25,SOL-USD,Crypto,Cryptocurrency,N/A,16.99,17.38,15.76,16.13,3650317
2023-03-26,SOL-USD,Crypto,Cryptocurrency,N/A,15.73,16.44,15.07,15.78,2081720
2023-03-27,SOL-USD,Crypto,Cryptocurrency,N/A,15.61,16.14,14.87,15.39,4309714
2023-03-28,SOL-USD,Crypto,Cryptocurrency,N/A,15.48,16.32,15.12,15.95,5223637
2023-03-29,SOL-USD,Crypto,Cryptocurrency,N/A,16.05,17.02,13.71,14.6,4785632
2023-03-30,SOL-USD,Crypto,Cryptocurrency,N/A,14.85,15.45,13.18,13.73,1458345
2023-03-31,SOL-USD,Crypto,Cryptocurrency,N/A,13.7,14.47,13.25,14.01,5729199
2023-04-01,SOL-USD,Crypto,Cryptocurrency,N/A,14.1,15.28,13.38,14.54,5754683
2023-04-02,SOL-USD,Crypto,Cryptocurrency,N/A,14.54,15.94,13.73,15.1,5502979
2023-04-03,SOL-USD,Crypto,Cryptocurrency,N/A,14.88,15.37,13.96,14.44,4197898
2023-04-04,SOL-USD,Crypto,Cryptocurrency,N/A,13.97,14.51,13.13,13.66,3930826
2023-04-05,SOL-USD,Crypto,Cryptocurrency,N/A,13.74,14.06,12.97,13.28,5731516
2023-04-06,SOL-USD,Crypto,Cryptocurrency,N/A,13.31,13.92,12.87,13.47,9114621
2023-04-07,SOL-USD,Crypto,Cryptocurrency,N/A,13.35,15.16,12.92,14.69,2160806
2023-04-08,SOL-USD,Crypto,Cryptocurrency,N/A,14.35,14.87,12.59,13.07,6015475
2023-04-09,SOL-USD,Crypto,Cryptocurrency,N/A,13.18,13.69,12.42,12.91,3371417
2023-04-10,SOL-USD,Crypto,Cryptocurrency,N/A,12.86,13.39,11.48,11.97,3314976
2023-04-11,SOL-USD,Crypto,Cryptocurrency,N/A,12.06,12.51,10.48,10.89,1629283
2023-04-12,SOL-USD,Crypto,Cryptocurrency,N/A,11.18,11.76,10.95,11.52,2951979
2023-04-13,SOL-USD,Crypto,Cryptocurrency,N/A,11.17,12.18,10.9,11.9,2079739
2023-04-14,SOL-USD,Crypto,Cryptocurrency,N/A,11.78,12.57,11.45,12.22,2738831
2023-04-15,SOL-USD,Crypto,Cryptocurrency,N/A,12.18,13.3,11.8,12.9,2005928
2023-04-16,SOL-USD,Crypto,Cryptocurrency,N/A,13.17,13.78,11.97,12.56,2855447
2023-04-17,SOL-USD,Crypto,Cryptocurrency,N/A,12.26,12.52,12.0,12.26,2781172
2023-04-18,SOL-USD,Crypto,Cryptocurrency,N/A,12.6,14.34,12.21,13.91,3639867
2023-04-19,SOL-USD,Crypto,Cryptocurrency,N/A,13.94,14.57,13.1,13.73,1590814
2023-04-20,SOL-USD,Crypto,Cryptocurrency,N/A,13.71,14.78,13.28,14.33,1685494
2023-04-21,SOL-USD,Crypto,Cryptocurrency,N/A,14.29,14.92,13.72,14.35,4229677
2023-04-22,SOL-USD,Crypto,Cryptocurrency,N/A,14.26,14.73,12.49,12.91,2338639
2023-04-23,SOL-USD,Crypto,Cryptocurrency,N/A,13.11,13.6,11.06,11.49,6013941
2023-04-24,SOL-USD,Crypto,Cryptocurrency,N/A,11.31,11.67,10.76,11.12,3892299
2023-04-25,SOL-USD,Crypto,Cryptocurrency,N/A,11.17,12.32,10.7,11.83,4801594
2023-04-26,SOL-USD,Crypto,Cryptocurrency,N/A,11.76,12.59,11.56,12.38,6840047
2023-04-27,SOL-USD,Crypto,Cryptocurrency,N/A,12.25,13.46,11.88,13.06,2970072
2023-04-28,SOL-USD,Crypto,Cryptocurrency,N/A,13.55,14.06,11.88,12.35,2639063
2023-04-29,SOL-USD,Crypto,Cryptocurrency,N/A,12.43,14.12,11.92,13.57,5466189
2023-04-30,SOL-USD,Crypto,Cryptocurrency,N/A,13.69,14.4,12.18,12.84,4653925
2023-05-01,SOL-USD,Crypto,Cryptocurrency,N/A,13.06,13.45,12.62,13.01,3155587
2023-05-02,SOL-USD,Crypto,Cryptocurrency,N/A,12.75,13.69,12.09,13.02,7231179
2023-05-03,SOL-USD,Crypto,Cryptocurrency,N/A,13.34,13.7,12.55,12.9,3098376
2023-05-04,SOL-USD,Crypto,Cryptocurrency,N/A,12.43,14.64,11.81,13.94,3654305
2023-05-05,SOL-USD,Crypto,Cryptocurrency,N/A,13.79,14.39,12.81,13.4,3594364
2023-05-06,SOL-USD,Crypto,Cryptocurrency,N/A,13.31,13.63,12.11,12.41,2147121
2023-05-07,SOL-USD,Crypto,Cryptocurrency,N/A,12.51,12.99,11.96,12.43,3657150
2023-05-08,SOL-USD,Crypto,Cryptocurrency,N/A,12.47,12.89,11.74,12.16,7018677
2023-05-09,SOL-USD,Crypto,Cryptocurrency,N/A,12.13,15.4,11.62,14.78,4424555
2023-05-10,SOL-USD,Crypto,Cryptocurrency,N/A,14.78,15.87,14.3,15.38,3532512
2023-05-11,SOL-USD,Crypto,Cryptocurrency,N/A,15.16,15.63,14.57,15.03,3201996
2023-05-12,SOL-USD,Crypto,Cryptocurrency,N/A,14.71,15.45,13.44,14.16,4245244
2023-05-13,SOL-USD,Crypto,Cryptocurrency,N/A,14.31,14.78,12.29,12.71,5073614
2023-05-14,SOL-USD,Crypto,Cryptocurrency,N/A,12.84,13.41,11.47,12.0,4823813
2023-05-15,SOL-USD,Crypto,Cryptocurrency,N/A,12.27,12.66,11.7,12.08,2946153
2023-05-16,SOL-USD,Crypto,Cryptocurrency,N/A,11.95,13.84,11.31,13.13,4258700
2023-05-17,SOL-USD,Crypto,Cryptocurrency,N/A,13.26,14.39,12.91,14.02,4377808
2023-05-18,SOL-USD,Crypto,Cryptocurrency,N/A,13.96,14.61,13.58,14.22,2084196
2023-05-19,SOL-USD,Crypto,Cryptocurrency,N/A,14.46,15.21,13.24,13.96,3926420
2023-05-20,SOL-USD,Crypto,Cryptocurrency,N/A,14.17,14.61,13.75,14.19,1174703
2023-05-21,SOL-USD,Crypto,Cryptocurrency,N/A,14.24,14.99,13.06,13.79,4601927
2023-05-22,SOL-USD,Crypto,Cryptocurrency,N/A,13.72,15.92,13.11,15.23,4955512
2023-05-23,SOL-USD,Crypto,Cryptocurrency,N/A,15.44,15.95,14.59,15.08,5061865
2023-05-24,SOL-USD,Crypto,Cryptocurrency,N/A,15.22,15.43,14.81,15.02,2756411
2023-05-25,SOL-USD,Crypto,Cryptocurrency,N/A,14.87,15.38,12.78,13.23,4077182
2023-05-26,SOL-USD,Crypto,Cryptocurrency,N/A,12.98,13.56,12.51,13.09,7138216
2023-05-27,SOL-USD,Crypto,Cryptocurrency,N/A,13.04,14.41,12.41,13.75,7264630
2023-05-28,SOL-USD,Crypto,Cryptocurrency,N/A,14.05,14.79,12.26,12.94,3562131
2023-05-29,SOL-USD,Crypto,Cryptocurrency,N/A,13.15,13.5,12.07,12.4,3691721
2023-05-30,SOL-USD,Crypto,Cryptocurrency,N/A,12.2,13.56,11.67,12.99,6195769
2023-05-31,SOL-USD,Crypto,Cryptocurrency,N/A,12.77,13.33,11.43,11.94,1677411
2023-06-01,SOL-USD,Crypto,Cryptocurrency,N/A,12.16,13.3,11.59,12.7,3042323
2023-06-02,SOL-USD,Crypto,Cryptocurrency,N/A,12.5,13.0,11.83,12.33,6887925
2023-06-03,SOL-USD,Crypto,Cryptocurrency,N/A,12.42,12.57,11.92,12.07,5452928
2023-06-04,SOL-USD,Crypto,Cryptocurrency,N/A,11.96,12.35,10.95,11.32,4189482
2023-06-05,SOL-USD,Crypto,Cryptocurrency,N/A,11.58,11.83,11.33,11.58,1605076
2023-06-06,SOL-USD,Crypto,Cryptocurrency,N/A,11.45,13.78,11.08,13.35,3393866
2023-06-07,SOL-USD,Crypto,Cryptocurrency,N/A,13.57,14.62,12.95,13.98,2657094
2023-06-08,SOL-USD,Crypto,Cryptocurrency,N/A,14.01,14.55,12.8,13.31,4151088
2023-06-09,SOL-USD,Crypto,Cryptocurrency,N/A,13.36,14.9,12.72,14.22,2389435
2023-06-10,SOL-USD,Crypto,Cryptocurrency,N/A,13.82,14.51,13.29,13.97,2108069
2023-06-11,SOL-USD,Crypto,Cryptocurrency,N/A,13.53,15.43,13.27,15.14,1209853
2023-06-12,SOL-USD,Crypto,Cryptocurrency,N/A,15.09,15.96,15.01,15.87,6088285
2023-06-13,SOL-USD,Crypto,Cryptocurrency,N/A,15.93,16.5,12.92,13.41,2870867
2023-06-14,SOL-USD,Crypto,Cryptocurrency,N/A,13.19,13.61,12.26,12.66,3763136
2023-06-15,SOL-USD,Crypto,Cryptocurrency,N/A,12.47,13.69,12.18,13.38,3417501
2023-06-16,SOL-USD,Crypto,Cryptocurrency,N/A,13.49,13.71,13.29,13.51,1974388
2023-06-17,SOL-USD,Crypto,Cryptocurrency,N/A,13.62,13.98,12.42,12.75,1832739
2023-06-18,SOL-USD,Crypto,Cryptocurrency,N/A,12.72,13.13,11.9,12.3,2105268
2023-06-19,SOL-USD,Crypto,Cryptocurrency,N/A,12.44,12.96,10.57,11.03,2469356
2023-06-20,SOL-USD,Crypto,Cryptocurrency,N/A,10.84,11.39,10.45,10.98,4215033
2023-06-21,SOL-USD,Crypto,Cryptocurrency,N/A,10.93,13.15,10.35,12.49,2429037
2023-06-22,SOL-USD,Crypto,Cryptocurrency,N/A,12.78,13.38,12.49,13.09,8182375
2023-06-23,SOL-USD,Crypto,Cryptocurrency,N/A,13.1,15.52,12.52,14.86,5951699
2023-06-24,SOL-USD,Crypto,Cryptocurrency,N/A,14.89,16.2,14.36,15.65,5240921
2023-06-25,SOL-USD,Crypto,Cryptocurrency,N/A,16.17,17.32,15.48,16.61,3341178
2023-06-26,SOL-USD,Crypto,Cryptocurrency,N/A,16.28,19.18,15.8,18.63,7381607
2023-06-27,SOL-USD,Crypto,Cryptocurrency,N/A,18.84,19.95,17.96,19.05,3206308
2023-06-28,SOL-USD,Crypto,Cryptocurrency,N/A,19.51,20.25,18.15,18.86,3462559
2023-06-29,SOL-USD,Crypto,Cryptocurrency,N/A,18.78,20.57,18.27,20.04,3749195
2023-06-30,SOL-USD,Crypto,Cryptocurrency,N/A,20.28,22.55,19.59,21.8,4962707
2023-07-01,SOL-USD,Crypto,Cryptocurrency,N/A,21.49,22.18,20.55,21.23,4780662
2023-07-02,SOL-USD,Crypto,Cryptocurrency,N/A,21.02,21.86,19.56,20.38,2784920
2023-07-03,SOL-USD,Crypto,Cryptocurrency,N/A,20.49,20.99,20.06,20.56,2609239
2023-07-04,SOL-USD,Crypto,Cryptocurrency,N/A,20.79,22.32,20.08,21.58,4809619
2023-07-05,SOL-USD,Crypto,Cryptocurrency,N/A,21.93,23.5,21.07,22.62,5039954
2023-07-06,SOL-USD,Crypto,Cryptocurrency,N/A,23.13,23.94,20.13,20.85,2872936
2023-07-07,SOL-USD,Crypto,Cryptocurrency,N/A,20.83,24.46,19.79,23.3,1626301
2023-07-08,SOL-USD,Crypto,Cryptocurrency,N/A,23.7,24.73,21.5,22.47,3203287
2023-07-09,SOL-USD,Crypto,Cryptocurrency,N/A,22.36,23.13,21.39,22.15,4772645
2023-07-10,SOL-USD,Crypto,Cryptocurrency,N/A,22.44,23.27,20.27,21.05,8659566
2023-07-11,SOL-USD,Crypto,Cryptocurrency,N/A,21.11,25.54,20.31,24.6,1932219
2023-07-12,SOL-USD,Crypto,Cryptocurrency,N/A,24.76,25.95,23.79,24.97,2848133
2023-07-13,SOL-USD,Crypto,Cryptocurrency,N/A,25.12,25.46,23.47,23.79,2763434
2023-07-14,SOL-USD,Crypto,Cryptocurrency,N/A,23.24,25.8,22.52,25.03,6839297
2023-07-15,SOL-USD,Crypto,Cryptocurrency,N/A,24.62,26.64,24.19,26.18,3324527
2023-07-16,SOL-USD,Crypto,Cryptocurrency,N/A,26.22,27.51,24.64,25.92,2281425
2023-07-17,SOL-USD,Crypto,Cryptocurrency,N/A,25.29,28.15,24.44,27.23,4615106
2023-07-18,SOL-USD,Crypto,Cryptocurrency,N/A,27.55,28.44,25.15,25.99,2842847
2023-07-19,SOL-USD,Crypto,Cryptocurrency,N/A,26.31,27.49,24.14,25.28,1931390
2023-07-20,SOL-USD,Crypto,Cryptocurrency,N/A,25.4,26.4,21.65,22.53,2256847
2023-07-21,SOL-USD,Crypto,Cryptocurrency,N/A,22.17,22.65,20.45,20.9,8114935
2023-07-22,SOL-USD,Crypto,Cryptocurrency,N/A,21.31,23.99,20.59,23.21,4228617
2023-07-23,SOL-USD,Crypto,Cryptocurrency,N/A,23.89,26.31,23.16,25.53,3661718
2023-07-24,SOL-USD,Crypto,Cryptocurrency,N/A,25.58,26.02,25.21,25.65,2968470
2023-07-25,SOL-USD,Crypto,Cryptocurrency,N/A,25.83,29.0,25.15,28.25,3984419
2023-07-26,SOL-USD,Crypto,Cryptocurrency,N/A,28.33,29.25,27.1,28.01,4004646
2023-07-27,SOL-USD,Crypto,Cryptocurrency,N/A,28.22,29.16,26.72,27.64,4034587
2023-07-28,SOL-USD,Crypto,Cryptocurrency,N/A,27.59,28.24,27.11,27.75,3583249
2023-07-29,SOL-USD,Crypto,Cryptocurrency,N/A,27.74,29.07,26.26,27.58,5530094
2023-07-30,SOL-USD,Crypto,Cryptocurrency,N/A,27.94,28.87,26.35,27.26,3527711
2023-07-31,SOL-USD,Crypto,Cryptocurrency,N/A,28.18,30.16,27.2,29.14,2144997
2023-08-01,SOL-USD,Crypto,Cryptocurrency,N/A,28.55,30.57,27.43,29.42,2595246
2023-08-02,SOL-USD,Crypto,Cryptocurrency,N/A,29.37,31.45,28.62,30.67,1277195
2023-08-03,SOL-USD,Crypto,Cryptocurrency,N/A,30.15,33.87,28.95,32.58,9722964
2023-08-04,SOL-USD,Crypto,Cryptocurrency,N/A,33.32,34.35,32.31,33.34,5337393
2023-08-05,SOL-USD,Crypto,Cryptocurrency,N/A,33.06,33.86,30.79,31.55,2263156
2023-08-06,SOL-USD,Crypto,Cryptocurrency,N/A,30.9,32.17,28.01,29.21,3073000
2023-08-07,SOL-USD,Crypto,Cryptocurrency,N/A,29.48,31.01,27.96,29.49,2623447
2023-08-08,SOL-USD,Crypto,Cryptocurrency,N/A,30.23,31.52,27.97,29.22,7675753
