flight_id,distance_km,battery_level_pct,temperature_c,humidity_pct,wind_speed_kmh,payload_weight_kg,altitude_m,pilot_experience_years,traffic_density_index,sensor_reading,weather_condition,drone_type,delivery_zone,is_weekend,night_flight,gps_signal_lost,restricted_airspace_clearance,operator_certification_level,traffic_level,risk_score_hidden,risk_level
FL102218,5.74,84.2,14.4,56.9,7.2,3.9,60.8,2.9,48.1,48.42,Clear,Quadcopter,Suburban,True,False,False,True,Expert,Medium,-3.26,Low
FL101530,2.83,82.1,21.4,46.6,16.7,0.8,68.5,2.2,44.3,65.12,Foggy,Quadcopter,Suburban,False,False,False,False,Advanced,Medium,-0.67,Low
FL102115,1.14,87.7,42.3,,36.8,0.59,95.3,2.7,49.5,47.99,Foggy,Hexacopter,Urban,False,True,False,True,Basic,Medium,9.11,Medium
FL101514,2.25,84.3,30.1,45.7,1.7,0.49,99.9,15.0,23.1,50.13,Windy,Hexacopter,Urban,False,False,False,True,Basic,Low,7.45,Low
FL102960,1.38,84.9,36.3,71.0,24.9,2.73,113.3,1.6,43.9,44.82,Foggy,Quadcopter,Suburban,False,False,False,False,Expert,Medium,0.04,Low
FL101490,4.17,92.6,24.6,44.5,29.9,0.42,68.9,2.6,37.8,32.47,Cloudy,Hexacopter,Urban,False,True,False,True,Basic,Medium,2.75,Low
FL101171,2.88,61.9,48.0,76.1,51.1,1.76,67.9,1.2,7.5,45.79,Windy,Quadcopter,Rural,True,False,False,False,Advanced,Low,43.33,High
FL102452,6.83,82.5,26.9,51.2,9.4,1.28,103.7,3.4,19.7,62.0,Stormy,Quadcopter,Suburban,False,False,False,True,Basic,Low,17.23,Medium
FL102429,2.48,100.0,24.4,52.9,12.8,1.26,120.5,2.9,37.7,37.38,Clear,Hexacopter,Urban,False,False,True,False,Basic,Medium,14.41,Medium
FL102073,4.01,79.5,16.4,55.1,21.3,2.04,124.8,2.3,27.6,44.48,Foggy,Hexacopter,Urban,False,True,False,True,Expert,Low,-0.33,Low
FL102216,4.88,71.6,24.6,38.9,20.4,0.84,74.2,1.2,57.4,45.31,Cloudy,Quadcopter,Suburban,True,False,False,False,Advanced,Medium,-11.26,Low
FL102271,8.44,100.0,16.4,32.0,25.0,2.94,81.7,9.1,28.2,46.37,Windy,Quadcopter,Suburban,True,False,False,True,Basic,Low,5.83,Low
FL100405,7.61,100.0,45.1,58.1,10.7,0.87,103.3,13.1,5.1,51.89,Cloudy,Quadcopter,Suburban,False,False,False,True,Basic,Low,0.91,Low
FL100757,5.19,76.6,34.0,55.0,13.1,4.29,114.4,12.0,46.9,48.64,Clear,Quadcopter,Suburban,True,False,False,True,Advanced,Medium,1.64,Low
FL101956,6.88,100.0,38.6,60.1,3.9,2.17,137.5,1.7,6.6,29.12,Windy,Quadcopter,Urban,True,True,False,False,Basic,Low,8.4,Medium
FL102184,2.2,97.2,29.5,28.5,12.8,2.2,116.5,4.7,45.7,46.68,Clear,Quadcopter,Urban,True,False,False,True,Expert,Medium,-8.27,Low
FL101951,12.18,84.9,10.2,83.8,2.0,2.01,71.6,7.2,65.3,44.41,Clear,FixedWing,Suburban,False,False,False,False,Advanced,Medium,-1.83,Low
FL100097,9.25,61.1,3.4,48.8,6.4,3.48,103.3,4.4,46.7,44.43,Rainy,Quadcopter,Suburban,True,False,False,True,Advanced,Low,-2.74,Low
FL101333,2.5,78.9,24.7,24.1,4.0,2.98,114.3,2.7,26.3,500.0,Clear,Quadcopter,Urban,False,False,False,True,Advanced,Medium,-1.55,Low
FL102389,2.89,76.7,29.7,53.9,21.5,1.54,104.2,0.3,33.8,50.26,Stormy,Hexacopter,Restricted,True,False,False,True,Expert,Medium,7.01,Low
FL100743,5.87,98.7,37.8,54.9,23.4,0.84,67.7,2.0,60.9,56.39,Cloudy,Hexacopter,Rural,False,False,False,False,Basic,High,-2.98,Low
FL100806,12.73,48.3,18.2,21.9,5.9,2.43,105.1,2.6,25.5,-250.0,Cloudy,Quadcopter,Suburban,False,False,False,False,Basic,Low,4.43,Low
FL102769,8.77,72.8,22.1,83.6,20.6,5.56,134.9,1.1,67.9,62.53,Windy,Hexacopter,Restricted,False,False,False,True,Basic,Medium,32.92,High
FL101896,15.72,67.9,28.0,38.0,0.8,2.43,75.6,6.8,56.8,54.55,Clear,Quadcopter,Suburban,False,False,False,False,Basic,High,6.27,Low
FL102499,4.32,84.1,39.3,52.2,20.1,2.81,58.8,7.3,55.2,47.82,Cloudy,Quadcopter,Suburban,True,False,False,True,Expert,Medium,-2.84,Low
FL101535,3.54,80.4,21.6,47.2,9.8,2.35,122.2,1.4,80.0,36.92,Rainy,Quadcopter,Rural,False,False,False,True,Basic,High,16.23,Medium
FL102050,11.62,100.0,31.8,92.4,26.6,0.83,83.8,0.8,5.4,50.41,Foggy,Hexacopter,Suburban,True,False,False,True,Basic,Low,23.07,High
FL102010,10.77,85.9,21.6,68.9,22.2,2.06,116.5,5.2,40.9,53.12,Cloudy,Quadcopter,Urban,True,False,False,False,Basic,Low,0.07,Low
FL100148,14.99,77.0,38.1,40.9,7.4,2.86,131.5,0.6,20.1,48.8,Windy,Hexacopter,Rural,True,False,False,True,Advanced,Low,11.07,Medium
FL102554,8.33,50.1,26.7,74.0,9.0,0.98,107.7,5.8,20.8,42.75,Stormy,Quadcopter,Rural,True,False,False,True,Expert,Low,9.41,Medium
FL102053,14.29,81.0,41.3,61.3,25.3,1.63,101.9,1.9,49.3,43.77,Windy,FixedWing,Urban,True,True,False,True,Advanced,Low,28.76,High
FL101902,2.66,65.6,26.4,61.5,32.6,3.3,68.7,5.0,41.2,55.53,Windy,Quadcopter,Restricted,False,True,True,False,Advanced,Medium,71.33,High
FL101315,3.76,98.0,24.4,18.2,3.5,2.32,92.2,2.2,28.0,42.29,Clear,FixedWing,Suburban,False,False,False,False,Basic,Low,-4.84,Low
FL100692,6.39,80.8,19.1,51.0,7.9,3.22,86.0,1.2,72.7,61.22,Rainy,Quadcopter,Urban,False,True,False,False,Advanced,High,-1.12,Low
FL100818,5.47,98.7,29.6,44.8,13.3,2.72,120.6,0.9,43.1,34.76,Stormy,Hexacopter,Urban,False,False,False,True,Advanced,Medium,13.68,Medium
FL101728,4.05,58.5,17.0,54.7,6.0,2.78,119.7,0.9,20.2,52.33,Cloudy,FixedWing,Urban,False,False,False,True,Expert,Low,3.18,Low
FL101386,4.92,49.6,39.5,43.2,6.1,3.32,91.3,5.7,64.7,67.06,Clear,Hexacopter,Urban,False,True,False,True,Advanced,High,-4.85,Low
FL102281,6.65,69.0,39.8,89.9,17.0,4.09,131.1,4.4,47.1,46.25,Cloudy,Quadcopter,Urban,False,False,False,True,Expert,Medium,-5.01,Low
FL102733,9.41,67.5,21.8,45.7,5.2,3.26,118.6,2.6,14.5,58.09,Clear,Quadcopter,Urban,False,False,False,False,Expert,Medium,-15.18,Low
FL101599,3.74,98.6,31.3,76.7,2.7,3.65,79.6,7.9,96.9,50.78,Clear,FixedWing,Rural,True,False,False,True,Expert,High,-0.84,Low
FL102610,7.57,80.7,23.6,86.6,11.1,1.44,70.6,4.9,62.7,49.88,Rainy,Hexacopter,Suburban,False,False,False,False,Basic,High,2.86,Low
FL102457,17.19,100.0,31.2,49.1,12.3,1.81,130.3,0.1,8.6,50.55,Windy,FixedWing,Suburban,False,False,False,True,Expert,Low,18.54,High
FL100701,4.07,94.8,22.4,34.7,21.7,1.33,72.6,2.6,39.8,35.05,Cloudy,FixedWing,Urban,False,False,False,True,Basic,Low,-2.66,Low
FL101878,7.77,74.8,29.1,40.1,5.5,2.21,54.7,3.0,48.2,59.54,Clear,Hexacopter,Urban,True,False,True,False,Basic,Medium,18.56,High
FL102656,8.58,35.2,29.4,61.9,28.2,2.79,71.5,0.4,30.8,56.01,Stormy,Quadcopter,Suburban,False,False,False,False,Basic,Low,13.77,Medium
FL100921,3.43,47.7,22.5,50.2,13.9,1.56,106.5,0.0,40.5,63.81,Foggy,Quadcopter,Rural,False,False,False,False,Basic,Medium,18.14,High
FL101424,0.93,76.4,22.7,95.4,7.1,1.27,52.7,2.0,56.4,47.94,Windy,Quadcopter,Urban,False,False,False,False,Basic,Medium,4.36,Low
FL101708,19.51,87.7,20.0,74.4,8.4,3.72,126.3,5.8,43.4,49.93,Cloudy,Quadcopter,Urban,False,False,False,True,Advanced,Medium,19.74,High
FL100905,10.01,63.3,35.1,46.6,1.9,2.73,94.6,2.1,7.3,53.11,Stormy,Quadcopter,Urban,False,False,False,True,Basic,Low,13.55,Medium
FL100454,3.65,51.9,23.6,60.3,32.4,2.66,98.9,1.2,42.6,47.38,Clear,Hexacopter,Rural,True,False,False,True,Expert,Medium,-10.02,Low
FL102185,6.27,72.7,31.5,67.2,19.3,1.54,88.1,0.3,60.8,38.36,Clear,Hexacopter,Suburban,False,False,False,True,Basic,Low,1.82,Low
FL102304,7.84,69.5,30.6,69.7,9.2,0.58,114.8,1.2,52.9,41.03,Clear,FixedWing,Rural,False,False,False,True,Basic,Medium,0.32,Low
FL101771,9.69,54.8,15.3,60.6,12.0,3.83,100.5,4.2,50.1,47.1,Windy,Quadcopter,Urban,False,False,False,False,Expert,High,1.12,Low
FL100167,3.98,79.0,24.0,36.6,9.0,1.81,86.9,0.9,39.9,43.47,Foggy,Quadcopter,Suburban,False,False,False,True,Basic,Low,16.41,Medium
FL100730,8.22,88.4,26.9,44.5,2.0,0.65,88.9,0.9,25.7,57.39,Cloudy,Quadcopter,Suburban,False,True,False,True,Expert,Low,-11.7,Low
FL102188,3.45,64.3,35.1,50.7,15.1,2.36,83.1,0.9,37.8,36.49,Clear,Hexacopter,Suburban,False,False,False,False,Advanced,Medium,1.42,Low
FL101310,5.32,79.0,35.6,56.3,7.1,4.57,112.0,10.2,20.0,51.13,Clear,Quadcopter,Rural,False,False,True,True,Expert,Low,2.63,Low
FL100026,4.14,91.2,35.8,51.8,20.0,2.0,104.9,1.2,26.7,58.76,Cloudy,Hexacopter,Rural,False,True,True,True,Expert,Low,2.97,Low
FL102059,19.62,100.0,37.7,26.2,10.3,1.05,107.6,0.9,37.7,41.37,Clear,FixedWing,Urban,True,True,False,True,Advanced,Medium,53.27,High
FL101652,5.82,93.5,18.8,37.4,21.0,2.01,86.3,0.4,64.6,61.23,Cloudy,Quadcopter,Rural,False,False,False,False,Advanced,High,0.61,Low
FL101622,3.06,58.0,22.2,51.9,12.9,1.04,85.8,3.5,36.5,51.05,Clear,Hexacopter,Rural,True,False,False,False,Basic,Low,-5.55,Low
FL100587,2.59,77.1,36.9,30.8,18.1,2.53,93.4,3.0,51.3,51.62,Stormy,Hexacopter,Urban,True,True,False,True,Basic,Medium,14.76,Medium
FL102016,3.55,76.0,29.1,28.9,7.0,3.41,132.7,2.7,44.6,46.58,Clear,Quadcopter,Suburban,False,False,False,False,Expert,Low,-15.46,Low
FL100997,17.6,85.3,36.2,41.8,8.9,4.96,132.0,6.6,52.1,56.82,Windy,Hexacopter,Suburban,True,False,False,False,Basic,High,17.77,Medium
FL101176,6.16,69.4,36.0,25.0,4.3,2.37,50.8,0.6,24.0,49.13,Windy,Hexacopter,Rural,True,False,False,True,Advanced,Medium,3.84,Low
FL101700,11.94,58.4,35.3,45.4,16.5,1.55,112.9,1.2,58.9,50.73,Foggy,Quadcopter,Urban,False,True,False,False,Advanced,Medium,2.78,Low
FL101040,10.65,93.9,31.7,39.4,5.5,5.34,89.5,0.0,56.6,47.82,Stormy,Quadcopter,Suburban,False,True,False,True,Advanced,Medium,28.2,High
FL100033,10.56,100.0,32.7,84.6,15.5,4.7,52.4,1.3,45.3,61.79,Clear,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,-3.99,Low
FL101809,3.57,71.5,24.3,,36.6,0.34,102.2,2.3,64.7,50.89,Clear,Quadcopter,Urban,False,False,False,True,Advanced,High,-12.51,Low
FL102626,9.83,76.0,29.2,50.4,16.9,2.63,105.6,1.3,38.3,58.13,Cloudy,Hexacopter,Urban,False,False,False,True,Expert,Medium,-7.85,Low
FL101379,11.95,78.3,35.4,37.1,5.7,2.3,89.7,1.5,40.7,57.47,Cloudy,Hexacopter,Suburban,False,True,False,True,Expert,Medium,-6.21,Low
FL100041,2.12,64.9,39.2,34.3,17.1,4.19,81.4,5.5,41.9,51.53,Foggy,Quadcopter,Suburban,True,False,False,True,Advanced,Medium,1.91,Low
FL101791,5.8,64.0,24.5,49.8,9.7,1.0,95.2,5.4,55.4,51.62,Clear,Quadcopter,Suburban,False,False,False,False,Expert,Medium,-8.5,Low
FL102189,5.62,97.0,36.8,51.7,14.2,3.32,114.8,0.6,46.9,52.36,Cloudy,Quadcopter,Rural,False,False,False,True,Expert,Low,4.67,Low
FL102606,4.71,69.4,26.6,44.0,20.3,1.82,70.3,0.1,80.7,51.32,Cloudy,Hexacopter,Suburban,True,False,False,True,Basic,High,13.46,Medium
FL101972,3.5,100.0,16.8,48.0,19.0,2.88,87.4,0.5,62.3,43.13,Clear,Hexacopter,Suburban,True,False,True,True,Expert,High,16.7,Medium
FL102289,10.63,78.1,36.6,55.2,17.7,2.89,97.0,6.5,14.7,53.46,Stormy,Quadcopter,Rural,False,False,False,True,Basic,Low,6.77,Low
FL101925,7.48,56.3,37.0,53.1,21.2,1.48,101.2,0.7,37.8,57.79,Rainy,Quadcopter,Rural,False,False,False,True,Basic,Low,-2.67,Low
FL100609,0.55,68.2,44.0,41.9,19.9,3.73,123.9,1.6,7.4,36.99,Rainy,Quadcopter,Urban,False,True,False,False,Basic,Low,15.25,Medium
FL101132,11.3,96.1,35.1,41.8,2.7,1.85,103.8,2.7,16.8,38.05,Clear,Hexacopter,Urban,False,False,False,True,Basic,Low,3.51,Low
FL100028,2.93,90.5,32.4,72.8,9.8,1.5,106.9,1.2,58.5,46.33,Clear,Quadcopter,Suburban,True,False,False,True,Basic,Medium,5.03,Low
FL100441,5.92,92.5,31.1,40.8,22.8,2.17,85.7,5.6,53.0,44.6,Clear,Quadcopter,Suburban,False,False,False,True,Basic,Medium,6.81,Low
FL102355,4.67,91.8,11.4,94.4,39.3,4.91,108.9,1.2,27.2,48.25,Clear,Hexacopter,Urban,False,False,False,True,Advanced,Low,37.8,High
FL102798,10.97,75.4,19.7,75.5,17.9,1.45,102.2,5.2,0.0,48.43,Clear,Quadcopter,Rural,False,False,False,True,Expert,Low,-8.3,Low
FL100493,7.03,75.9,26.7,29.1,10.4,2.17,69.3,8.5,33.6,58.68,Foggy,Hexacopter,Suburban,False,False,False,True,Basic,Medium,5.3,Low
FL101258,7.94,66.9,5.6,74.2,18.2,1.42,109.0,0.6,29.5,57.94,Rainy,Quadcopter,Urban,False,False,False,False,Advanced,Low,2.07,Low
FL101301,14.95,61.1,26.2,89.7,5.8,3.04,87.1,0.3,61.5,50.37,Stormy,FixedWing,Rural,True,True,False,True,Expert,High,9.3,Medium
FL102365,9.91,83.0,21.5,53.4,19.2,2.09,62.5,2.3,33.5,53.54,Cloudy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,-3.44,Low
FL101382,4.22,55.8,26.8,62.7,5.6,2.0,95.1,6.4,19.9,54.25,Clear,Quadcopter,Rural,False,True,False,True,Expert,Low,-3.02,Low
FL101304,6.0,97.8,37.7,52.9,2.5,3.1,74.8,0.2,6.8,52.24,Cloudy,FixedWing,Urban,False,False,False,False,Expert,Low,3.86,Low
FL100236,12.23,60.6,28.5,45.1,16.4,1.06,146.6,7.0,49.5,-999.0,Clear,Quadcopter,Restricted,False,False,False,False,Advanced,Medium,-4.04,Low
FL100551,9.08,96.8,13.3,62.5,20.5,1.27,90.6,7.3,19.5,46.53,Cloudy,FixedWing,Suburban,False,False,False,False,Basic,Low,-8.26,Low
FL100520,10.23,54.6,22.9,62.4,21.7,2.06,47.1,2.7,34.3,40.4,Windy,Quadcopter,Rural,True,False,False,False,Expert,Low,-0.69,Low
FL102446,3.18,66.2,19.1,48.9,45.0,5.21,126.7,11.6,0.0,46.74,Cloudy,Quadcopter,Urban,True,False,False,True,Advanced,Low,20.25,High
FL101232,10.29,63.5,43.8,42.7,42.8,5.02,67.4,0.1,55.6,53.85,Clear,Quadcopter,Suburban,False,False,False,True,Expert,Medium,27.01,High
FL101138,4.08,80.1,28.1,56.5,12.4,0.55,67.1,0.1,50.2,46.74,Foggy,FixedWing,Urban,True,False,False,False,Basic,Medium,17.84,Medium
FL100720,14.73,57.5,43.5,26.8,14.1,0.94,115.8,1.2,32.3,63.04,Clear,Quadcopter,Suburban,False,False,False,False,Expert,Low,-18.47,Low
FL100735,5.29,85.3,42.6,44.0,9.1,0.57,55.6,7.2,69.4,53.95,Rainy,FixedWing,Urban,True,False,False,True,Basic,High,10.03,Medium
FL102653,3.54,94.9,40.3,82.4,8.7,1.61,89.2,0.9,55.3,58.09,Cloudy,Hexacopter,Urban,True,False,False,True,Basic,High,3.42,Low
FL101750,2.79,96.4,34.1,72.8,14.9,0.94,108.3,3.8,52.0,,Rainy,Hexacopter,Suburban,False,False,False,True,Advanced,Medium,-0.09,Low
FL100058,16.07,100.0,25.1,,5.2,4.5,68.2,12.9,26.3,57.08,Rainy,Hexacopter,Urban,True,False,False,True,Basic,Medium,42.62,High
FL100631,6.41,70.9,42.0,34.5,6.7,1.12,108.1,0.5,22.5,48.25,Windy,Hexacopter,Urban,False,False,False,True,Basic,Low,-3.63,Low
FL101181,12.35,89.1,37.3,38.6,24.7,8.0,78.4,3.0,71.2,50.88,Clear,Quadcopter,Suburban,False,True,False,False,Advanced,High,15.21,Medium
FL102203,8.6,100.0,13.3,80.1,26.5,0.49,97.0,0.0,57.2,48.39,Clear,Quadcopter,Urban,False,False,False,True,Basic,Medium,11.0,Medium
FL100592,9.19,77.1,35.2,40.7,9.4,5.82,97.9,5.4,28.7,58.63,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,Low,19.4,High
FL101303,2.62,90.5,38.3,73.6,12.3,1.14,87.1,2.6,81.4,54.95,Stormy,Hexacopter,Urban,False,False,False,False,Advanced,High,18.31,High
FL101387,3.58,69.3,30.1,61.8,6.3,1.22,56.7,1.2,65.9,52.46,Stormy,Quadcopter,Rural,True,False,False,True,Expert,Medium,10.9,Medium
FL102615,5.02,81.4,35.7,60.4,3.4,1.41,114.6,1.7,60.1,68.78,Clear,Quadcopter,Urban,False,False,False,False,Basic,Medium,-3.63,Low
FL102630,6.53,76.5,19.0,64.2,20.2,2.2,61.2,2.6,0.0,59.76,Clear,Quadcopter,Suburban,True,False,False,False,Basic,Low,-9.33,Low
FL101845,2.95,77.3,20.1,34.3,6.9,2.61,139.7,0.1,53.6,35.06,Cloudy,Quadcopter,Urban,False,False,False,False,Advanced,Medium,-4.28,Low
FL100939,3.16,75.1,14.9,67.5,8.7,2.36,112.8,6.8,0.0,43.17,Stormy,Quadcopter,Urban,True,False,False,False,Advanced,Low,15.33,Medium
FL102788,6.27,83.3,34.3,58.4,5.8,0.48,32.5,0.5,53.9,53.0,Clear,Quadcopter,Rural,False,False,False,True,Advanced,Medium,-1.56,Low
FL101249,18.66,85.1,34.1,56.9,22.3,3.57,81.6,0.8,56.6,43.91,Cloudy,Hexacopter,Rural,False,False,False,True,Advanced,Medium,18.24,High
FL100904,4.9,77.5,36.0,44.5,18.5,0.72,76.6,3.8,64.7,52.03,Clear,Quadcopter,Urban,True,True,False,False,Expert,Medium,-1.12,Low
FL102543,6.13,81.2,19.6,48.5,19.1,48.0,95.7,0.7,19.8,50.5,Foggy,Quadcopter,Rural,False,False,False,True,Advanced,Low,11.94,Medium
FL101279,7.59,79.1,27.1,45.1,10.3,0.62,90.4,2.0,52.2,44.89,Foggy,Quadcopter,Suburban,False,True,False,True,Basic,Medium,11.58,Medium
FL102402,4.14,81.5,41.2,58.3,9.9,1.99,123.8,2.5,64.3,47.95,Foggy,FixedWing,Urban,True,True,False,False,Advanced,High,5.14,Low
FL102959,4.97,69.0,14.8,27.6,6.8,1.04,54.7,0.2,31.9,53.62,Cloudy,FixedWing,Urban,False,False,False,False,Expert,Low,-8.65,Low
FL102126,4.47,77.4,18.0,57.9,13.9,2.43,140.7,0.0,53.8,49.25,Foggy,Hexacopter,Rural,True,False,False,True,Advanced,High,9.07,Medium
FL102387,8.88,53.0,20.5,67.4,33.6,3.25,57.1,1.5,22.5,49.5,Rainy,Quadcopter,Rural,False,False,False,True,Expert,Medium,0.35,Low
FL102042,3.09,97.2,48.0,78.3,7.9,3.53,119.8,0.2,39.9,40.34,Cloudy,Hexacopter,Rural,False,False,False,False,Basic,Medium,4.72,Low
FL101142,10.36,71.8,28.6,51.1,8.9,2.66,61.9,5.1,48.8,49.15,Clear,FixedWing,Urban,False,False,False,False,Basic,Medium,-9.37,Low
FL102381,1.89,95.4,37.6,,16.9,1.92,121.2,2.3,44.7,61.57,Clear,Hexacopter,Urban,False,True,False,True,Advanced,Medium,-4.05,Low
FL100706,13.36,94.7,27.7,90.2,6.8,4.53,102.8,0.5,21.2,61.51,Clear,Quadcopter,Rural,False,False,False,True,Basic,Medium,-0.81,Low
FL102641,9.11,82.4,23.2,52.6,1.2,1.95,112.6,2.0,48.6,,Stormy,Hexacopter,Suburban,False,False,False,True,Advanced,Medium,6.98,Low
FL101022,1.62,45.7,33.0,40.7,2.4,1.31,87.2,1.8,12.1,48.09,Clear,Quadcopter,Urban,False,False,False,False,Advanced,Low,-4.07,Low
FL100745,2.33,68.5,19.2,61.0,13.5,4.02,104.0,4.4,33.3,35.89,Rainy,Hexacopter,Suburban,False,False,False,True,Advanced,Low,0.2,Low
FL101546,2.01,68.2,27.6,60.4,7.9,1.06,56.3,0.0,20.1,43.18,Clear,FixedWing,Suburban,False,False,False,False,Expert,Low,-6.06,Low
FL102357,5.32,70.9,36.3,5.0,5.9,5.18,87.6,6.7,60.9,47.77,Cloudy,Quadcopter,Restricted,False,False,False,True,Advanced,Medium,24.33,High
FL102046,2.58,84.4,24.9,60.6,14.6,2.69,106.2,10.5,28.4,44.76,Clear,Hexacopter,Urban,False,False,False,True,Basic,Low,-7.91,Low
FL100513,7.95,100.0,12.9,56.7,3.3,2.02,82.0,5.1,62.4,56.4,Clear,Quadcopter,Urban,False,False,False,False,Advanced,High,-6.65,Low
FL100081,10.44,67.4,32.7,54.3,24.2,1.16,122.9,1.5,68.0,47.76,Clear,Quadcopter,Suburban,False,False,False,False,Advanced,Medium,-0.77,Low
FL102661,7.46,88.4,28.6,74.6,23.9,3.26,102.9,1.4,5.5,35.49,Clear,Hexacopter,Rural,True,False,False,True,Basic,Low,3.23,Low
FL101308,5.6,62.4,23.0,49.0,8.0,1.52,111.6,3.1,34.1,43.25,Clear,FixedWing,Suburban,False,False,True,True,Basic,Low,17.17,Medium
FL102495,3.07,49.5,29.5,73.8,8.4,2.83,117.8,0.2,33.9,44.32,Cloudy,Quadcopter,Suburban,False,False,False,False,Basic,Medium,-1.22,Low
FL100914,6.02,99.6,30.9,18.9,19.6,1.42,110.4,6.5,15.8,50.63,Clear,Quadcopter,Suburban,True,False,True,True,Advanced,Low,6.84,Low
FL101404,2.59,81.1,20.1,69.5,1.7,2.33,77.1,1.1,15.7,68.94,Cloudy,FixedWing,Urban,False,True,False,True,Basic,Low,7.31,Low
FL101647,4.71,67.6,25.4,20.4,14.9,3.76,38.6,0.2,35.3,50.59,Clear,FixedWing,Suburban,True,False,False,False,Basic,Medium,8.71,Medium
FL102760,7.67,77.0,39.7,25.3,7.7,1.75,62.6,0.2,50.3,56.31,Clear,Quadcopter,Rural,False,False,False,False,Advanced,Medium,0.62,Low
FL101108,2.83,66.4,38.9,35.9,13.8,2.1,101.1,0.3,43.8,57.5,Clear,Quadcopter,Suburban,False,False,False,False,Basic,Medium,4.12,Low
FL100150,7.36,97.9,20.5,71.0,9.6,0.48,91.9,2.9,44.9,63.55,Cloudy,Quadcopter,Urban,False,False,True,False,Expert,Medium,6.96,Low
FL102726,10.24,99.1,16.7,96.0,15.9,6.61,86.9,3.8,38.2,52.49,Cloudy,Quadcopter,Urban,True,False,False,False,Basic,Low,27.07,High
FL100774,5.36,79.0,28.4,62.8,20.0,2.22,74.8,1.7,44.2,57.5,Windy,Quadcopter,Urban,False,False,False,True,Basic,Medium,5.91,Low
FL100329,18.24,78.1,24.1,30.1,5.0,2.07,105.6,0.0,51.9,46.18,Clear,Quadcopter,Rural,True,False,False,False,Expert,Medium,13.92,Medium
FL100006,8.26,79.3,33.2,48.7,1.1,1.56,78.5,0.6,65.1,33.19,Cloudy,FixedWing,Restricted,False,False,False,False,Expert,High,-2.5,Low
FL100943,2.4,84.8,37.6,27.3,12.3,1.84,64.6,3.5,42.9,55.57,Clear,Quadcopter,Urban,False,True,False,True,Advanced,Medium,0.74,Low
FL100822,5.0,89.1,15.2,58.2,12.6,5.64,127.8,0.8,25.7,64.91,Clear,FixedWing,Rural,True,False,False,True,Basic,Medium,5.04,Low
FL100734,12.37,77.0,19.2,38.2,25.4,2.72,89.8,4.0,50.6,56.6,Clear,Quadcopter,Urban,False,False,False,False,Expert,Medium,-12.91,Low
FL100909,6.23,81.1,30.0,66.1,8.5,2.02,91.0,2.8,57.8,54.76,Cloudy,Quadcopter,Urban,False,False,False,False,Basic,High,2.73,Low
FL100468,12.65,66.5,32.0,35.7,8.1,1.26,74.2,1.8,73.7,39.96,Clear,FixedWing,Rural,True,False,False,True,Basic,High,0.6,Low
FL100181,5.35,65.5,21.3,55.8,16.4,2.45,70.3,2.2,4.7,53.67,Rainy,Quadcopter,Suburban,False,False,False,False,Expert,Low,-6.84,Low
FL100164,9.89,93.1,22.8,82.0,29.4,1.69,108.3,5.9,46.7,50.21,Foggy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,4.41,Low
FL101523,10.02,69.2,33.1,66.8,6.8,3.92,88.9,2.6,62.9,53.8,Clear,Quadcopter,Suburban,False,False,False,True,Expert,Medium,-3.22,Low
FL100451,8.32,81.7,20.7,76.8,3.7,2.83,141.4,1.4,31.3,45.53,Rainy,Hexacopter,Urban,False,False,False,True,Advanced,Medium,1.21,Low
FL100490,12.22,68.2,31.5,85.9,7.0,1.99,111.3,12.1,39.1,46.1,Cloudy,Hexacopter,Rural,False,False,False,False,Advanced,Low,3.33,Low
FL102004,3.43,64.0,35.9,72.9,17.0,1.14,93.0,1.1,67.2,42.4,Windy,Quadcopter,Suburban,False,False,False,True,Basic,Medium,10.52,Medium
FL101143,14.18,83.1,15.1,58.7,7.1,6.6,127.3,3.0,55.5,62.5,Clear,Quadcopter,Urban,False,False,False,True,Advanced,High,24.83,High
FL101311,4.0,100.0,33.3,74.2,10.5,5.31,130.5,2.6,43.9,45.99,Windy,Quadcopter,Urban,True,True,False,True,Advanced,Medium,30.49,High
FL102242,9.03,77.3,30.8,49.2,11.0,1.38,70.1,1.4,43.5,53.93,Clear,FixedWing,Urban,True,False,False,True,Advanced,Medium,1.84,Low
FL101111,8.39,80.2,28.3,66.1,15.8,1.23,95.6,2.3,45.9,53.89,Stormy,Quadcopter,Urban,False,False,False,False,Advanced,High,9.32,Medium
FL102854,6.05,76.2,36.0,61.0,8.4,0.11,90.5,2.6,49.4,46.59,Stormy,Quadcopter,Suburban,False,False,False,False,Advanced,High,9.93,Medium
FL101977,3.1,58.2,45.3,60.0,4.0,0.99,102.6,,32.8,50.71,Cloudy,FixedWing,Urban,True,False,False,False,Advanced,Medium,-1.24,Low
FL101441,6.06,75.7,24.9,74.6,9.7,3.04,39.8,1.0,46.3,47.01,Rainy,Hexacopter,Urban,False,False,False,True,Advanced,High,-0.52,Low
FL101889,0.3,40.0,12.9,56.9,18.2,1.41,77.5,3.6,40.1,47.28,Cloudy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,3.23,Low
